initial_condition,time,output,parameter,S1,ST
40_22,114,0,k4,0.024834179986406586,0.11583139449992488
40_22,114,0,k5,0.0010590103889379645,0.001388788394786383
40_22,114,0,KS,0.03556168153830916,0.7774084932813045
40_22,114,0,KP,0.0842626409292947,0.7921881438525712
40_22,114,0,KN,0.014247823404219533,0.8183279154299895
40_22,114,0,k-4,0.02519662982087187,0.41135916605585465
40_22,114,1,k2,0.11647682190737049,0.19350363364552628
40_22,114,1,k3,0.1850713133922364,0.26711527709906413
40_22,114,1,k4,0.19845089410345698,0.2927716833792997
40_22,114,1,k5,-0.0028724426414975246,0.008630615288350815
40_22,114,1,KS,0.044564904007254096,0.11068132099658134
40_22,114,1,KP,0.04618759803732011,0.06626811547890468
40_22,114,1,KN,0.21057169732734143,0.2832998333984151
40_22,114,1,k-4,0.04223826326665837,0.06891557145178101
40_22,114,2,k2,0.11647682190737053,0.19350363364552628
40_22,114,2,k3,0.18507131339223643,0.26711527709906413
40_22,114,2,k4,0.19845089410345704,0.29277168337929976
40_22,114,2,k5,-0.002872442641497514,0.008630615288350805
40_22,114,2,KS,0.04456490400725411,0.11068132099658133
40_22,114,2,KP,0.046187598037320116,0.06626811547890467
40_22,114,2,KN,0.21057169732734143,0.28329983339841514
40_22,114,2,k-4,0.042238263266658374,0.06891557145178098
40_22,114,3,k2,-0.012541373389873642,0.11750756074326804
40_22,114,3,k3,0.041801966800377066,0.43750081583799405
40_22,114,3,k4,0.044826724015097644,0.1335172713830916
40_22,114,3,k5,0.0005890528179612475,0.0012742008551055943
40_22,114,3,KS,0.030261681442291428,0.7526847996511491
40_22,114,3,KP,0.06368793961140654,0.7398100578700908
40_22,114,3,KN,0.03342412290438238,0.8099739269692126
40_22,114,3,k-4,0.010979615199653191,0.3853055351705559
40_22,115,0,k2,-0.014769718904028275,0.11307459970748207
40_22,115,0,k3,0.02856805897095986,0.43604950992128994
40_22,115,0,k4,0.024625233985845096,0.11578118065835438
40_22,115,0,k5,0.0010502310274422368,0.0013727928421094957
40_22,115,0,KS,0.035183026684623545,0.7798214451372238
40_22,115,0,KP,0.08382450532647337,0.7943478718638965
40_22,115,0,KN,0.014134948437475715,0.7981611428402356
40_22,115,0,k-4,0.0248609980872353,0.41489235995521007
40_22,115,1,k2,0.11606156581871906,0.19300586523968588
40_22,115,1,k3,0.18541294310815462,0.26770133141557645
40_22,115,1,k4,0.1986765378381462,0.2932587731806925
40_22,115,1,k5,-0.0028931412321847594,0.008710268284728245
40_22,115,1,KS,0.04412273460033776,0.11029261392353386
40_22,115,1,KP,0.04589048080274432,0.06602587802865095
40_22,115,1,KN,0.2110402979674672,0.2838859551934444
40_22,115,1,k-4,0.04214457491349909,0.06883009915635835
40_22,115,2,k2,0.11606156581871904,0.19300586523968583
40_22,115,2,k3,0.18541294310815457,0.26770133141557634
40_22,115,2,k4,0.19867653783814623,0.29325877318069243
40_22,115,2,k5,-0.002893141232184751,0.008710268284728232
40_22,115,2,KS,0.04412273460033776,0.1102926139235338
40_22,115,2,KP,0.04589048080274432,0.06602587802865091
40_22,115,2,KN,0.21104029796746718,0.28388595519344445
40_22,115,2,k-4,0.042144574913499086,0.06883009915635832
40_22,115,3,k2,-0.012464717654736654,0.1151442390271158
40_22,115,3,k3,0.041540984808537885,0.44172032214616597
40_22,115,3,k4,0.04428865898505562,0.13317714306435702
40_22,115,3,k5,0.0005902713130191935,0.001261427527129064
40_22,115,3,KS,0.029996312355620364,0.7552634409401843
40_22,115,3,KP,0.0635444149317411,0.7425397406519488
40_22,115,3,KN,0.03300838485848895,0.7905832353503575
40_22,115,3,k-4,0.010840299092535153,0.3890346222212847
40_22,116,0,k2,-0.014692769976871363,0.11085561793526348
40_22,116,0,k3,0.028494222110443206,0.4403843509150237
40_22,116,0,k4,0.024417505289842985,0.11567588799818693
40_22,116,0,k5,0.0010402228510005094,0.0013563368530067836
40_22,116,0,KS,0.03479967522502322,0.7819431291725578
40_22,116,0,KP,0.08339105385001683,0.7962854640221276
40_22,116,0,KN,0.01402373235527245,0.7781801309983599
40_22,116,0,k-4,0.024531104017286032,0.4182676522303746
40_22,116,1,k2,0.11564631146576529,0.19250863797066806
40_22,116,1,k3,0.18575089601250358,0.2682759852188973
40_22,116,1,k4,0.19889018765402863,0.2937371748475881
40_22,116,1,k5,-0.002915293203827215,0.008791100757208785
40_22,116,1,KS,0.04368095686317707,0.10990541051675445
40_22,116,1,KP,0.045597153565565145,0.06577971433217121
40_22,116,1,KN,0.21149056435613972,0.2844664771832701
40_22,116,1,k-4,0.042057920355178136,0.06874489423679293
40_22,116,2,k2,0.11564631146576533,0.19250863797066803
40_22,116,2,k3,0.1857508960125036,0.26827598521889723
40_22,116,2,k4,0.1988901876540287,0.2937371748475881
40_22,116,2,k5,-0.002915293203827201,0.008791100757208773
40_22,116,2,KS,0.04368095686317708,0.10990541051675441
40_22,116,2,KP,0.04559715356556514,0.06577971433217118
40_22,116,2,KN,0.21149056435613972,0.2844664771832701
40_22,116,2,k-4,0.042057920355178136,0.0687448942367929
40_22,116,3,k2,-0.012390679509604966,0.11303759589564707
40_22,116,3,k3,0.04128289093577902,0.445794916831324
40_22,116,3,k4,0.043760296312137126,0.13279092678127036
40_22,116,3,k5,0.000590742099288439,0.001248393802711773
40_22,116,3,KS,0.029723133369440533,0.7575585041687507
40_22,116,3,KP,0.06340324362211187,0.7450574044385512
40_22,116,3,KN,0.03260018846040499,0.771365644650806
40_22,116,3,k-4,0.01070365527719797,0.3926128832219512
40_22,117,0,k2,-0.014617194792401497,0.10890055865514717
40_22,117,0,k3,0.02841833853800992,0.4445569847492455
40_22,117,0,k4,0.024211562579968364,0.11551802751042144
40_22,117,0,k5,0.0010307409815147736,0.0013403682051452643
40_22,117,0,KS,0.03441035306012169,0.7837735932338156
40_22,117,0,KP,0.08297683921014681,0.7980249908700753
40_22,117,0,KN,0.013913836610346036,0.7584308328250159
40_22,117,0,k-4,0.024205998959384065,0.42148962418241925
40_22,117,1,k2,0.1152396404576801,0.19202337561713997
40_22,117,1,k3,0.18606563287693292,0.2688450074537517
40_22,117,1,k4,0.1991026976100867,0.29420084302124927
40_22,117,1,k5,-0.002942203749206567,0.008872759683476561
40_22,117,1,KS,0.04324365136255208,0.10951635093075776
40_22,117,1,KP,0.04529356489198076,0.06554232508056469
40_22,117,1,KN,0.21193750141904244,0.28503925622409404
40_22,117,1,k-4,0.04195861324451887,0.06866159998612727
40_22,117,2,k2,0.11523964045768013,0.19202337561713997
40_22,117,2,k3,0.18606563287693295,0.26884500745375167
40_22,117,2,k4,0.1991026976100867,0.2942008430212494
40_22,117,2,k5,-0.0029422037492065514,0.00887275968347656
40_22,117,2,KS,0.04324365136255209,0.10951635093075776
40_22,117,2,KP,0.04529356489198076,0.06554232508056468
40_22,117,2,KN,0.21193750141904238,0.285039256224094
40_22,117,2,k-4,0.04195861324451889,0.06866159998612727
40_22,117,3,k2,-0.012319251811668498,0.11118052781977153
40_22,117,3,k3,0.0410282158538755,0.449720599328302
40_22,117,3,k4,0.043241961692788586,0.13236030281301564
40_22,117,3,k5,0.0005913269365614889,0.0012355008895295425
40_22,117,3,KS,0.029442283274556797,0.7595726018894989
40_22,117,3,KP,0.06327078323739292,0.7473721148488612
40_22,117,3,KN,0.03219944536990109,0.7523608412599897
40_22,117,3,k-4,0.010569497148642028,0.3960403570459668
40_22,118,0,k2,-0.014543441109356875,0.1072030304053624
40_22,118,0,k3,0.02834144425343128,0.44856257580044867
40_22,118,0,k4,0.024006708358882366,0.11530586718586841
40_22,118,0,k5,0.0010207323309919642,0.0013240869225640847
40_22,118,0,KS,0.03402134754809002,0.7853065141196148
40_22,118,0,KP,0.08257033351643543,0.7995606058811706
40_22,118,0,KN,0.013805597575392618,0.7389655033809325
40_22,118,0,k-4,0.023886773817427303,0.42455715470782807
40_22,118,1,k2,0.11484536647440535,0.19154060463596922
40_22,118,1,k3,0.18639488146487693,0.26941407591450045
40_22,118,1,k4,0.1993195573882235,0.29466136293489426
40_22,118,1,k5,-0.002964177947789615,0.008955295354353916
40_22,118,1,KS,0.04282491971694882,0.10915539681342909
40_22,118,1,KP,0.04500494604902206,0.06530223779475748
40_22,118,1,KN,0.21238950981036628,0.2856190217733558
40_22,118,1,k-4,0.04186924934716324,0.06857749607511457
40_22,118,2,k2,0.11484536647440538,0.19154060463596922
40_22,118,2,k3,0.18639488146487695,0.26941407591450045
40_22,118,2,k4,0.19931955738822352,0.29466136293489426
40_22,118,2,k5,-0.002964177947789596,0.00895529535435392
40_22,118,2,KS,0.04282491971694883,0.1091553968134291
40_22,118,2,KP,0.045004946049022075,0.06530223779475748
40_22,118,2,KN,0.21238950981036625,0.2856190217733558
40_22,118,2,k-4,0.04186924934716327,0.06857749607511456
40_22,118,3,k2,-0.012250509430656654,0.10956522960314787
40_22,118,3,k3,0.0407769994987493,0.4534938751797308
40_22,118,3,k4,0.04273316620495257,0.13188501188248733
40_22,118,3,k5,0.0005914142767898977,0.001222441672499515
40_22,118,3,KS,0.029155431905127448,0.7613056239132746
40_22,118,3,KP,0.06314244116961555,0.7494824000758132
40_22,118,3,KN,0.03180631448211727,0.7336078833001201
40_22,118,3,k-4,0.010437937532541056,0.39931485284596496
40_22,119,0,k2,-0.014470042397300794,0.10574290695892828
40_22,119,0,k3,0.028263265833536205,0.45240580625175336
40_22,119,0,k4,0.023805263521530094,0.115041443210165
40_22,119,0,k5,0.0010110116919883128,0.0013079926957487997
40_22,119,0,KS,0.03362869599447466,0.7865648708491277
40_22,119,0,KP,0.08217512066541156,0.8009005182320319
40_22,119,0,KN,0.0136977284007718,0.719781727589064
40_22,119,0,k-4,0.02357372534992478,0.42746234508902864
40_22,119,1,k2,0.11445405960995264,0.19107417683372624
40_22,119,1,k3,0.18671598789909297,0.26997407998649925
40_22,119,1,k4,0.1995386842946984,0.2951176963453621
40_22,119,1,k5,-0.002985565556792986,0.009038760153185091
40_22,119,1,KS,0.04241701082170368,0.10878814028310242
40_22,119,1,KP,0.044717733371352215,0.06507376044830171
40_22,119,1,KN,0.21284202692895074,0.28619147543354306
40_22,119,1,k-4,0.0417788047159215,0.06849030663978356
40_22,119,2,k2,0.11445405960995267,0.19107417683372618
40_22,119,2,k3,0.18671598789909297,0.26997407998649914
40_22,119,2,k4,0.1995386842946984,0.2951176963453621
40_22,119,2,k5,-0.002985565556792973,0.009038760153185093
40_22,119,2,KS,0.042417010821703675,0.1087881402831024
40_22,119,2,KP,0.044717733371352215,0.0650737604483017
40_22,119,2,KN,0.21284202692895066,0.286191475433543
40_22,119,2,k-4,0.04177880471592152,0.06849030663978355
40_22,119,3,k2,-0.012183735309823522,0.10817813084094353
40_22,119,3,k3,0.04052937930619635,0.457114344088312
40_22,119,3,k4,0.042234578873405294,0.13136571172001327
40_22,119,3,k5,0.0005915114864352308,0.0012094523011693867
40_22,119,3,KS,0.028862262884865954,0.7627703506543243
40_22,119,3,KP,0.06301981041686357,0.7513930092167089
40_22,119,3,KN,0.03142012946757559,0.7151235082533645
40_22,119,3,k-4,0.010309372755428018,0.4024325634387199
40_22,120,0,k2,-0.014396521986036392,0.1045159281024283
40_22,120,0,k3,0.028183993702269983,0.45608579538505006
40_22,120,0,k4,0.02360761801666563,0.11472809757746193
40_22,120,0,k5,0.0010034161752452875,0.0012922284281559626
40_22,120,0,KS,0.03322962704127994,0.7875592256420786
40_22,120,0,KP,0.08179147287743371,0.8020456009637648
40_22,120,0,KN,0.013592924094535518,0.7009170627432469
40_22,120,0,k-4,0.02326786377537263,0.4302097858624454
40_22,120,1,k2,0.11406416858903758,0.19061250060563326
40_22,120,1,k3,0.1870272249512876,0.27053313865801853
40_22,120,1,k4,0.19975414060488225,0.295569737455662
40_22,120,1,k5,-0.0030136764242783528,0.009123276719957682
40_22,120,1,KS,0.04199872144279603,0.10843157186386425
40_22,120,1,KP,0.04443564695282221,0.06484404855289488
40_22,120,1,KN,0.21330724089647063,0.2867610356940065
40_22,120,1,k-4,0.04168345171087118,0.068403161583802
40_22,120,2,k2,0.1140641685890376,0.19061250060563323
40_22,120,2,k3,0.1870272249512876,0.2705331386580185
40_22,120,2,k4,0.19975414060488228,0.29556973745566206
40_22,120,2,k5,-0.0030136764242783436,0.009123276719957692
40_22,120,2,KS,0.04199872144279605,0.10843157186386425
40_22,120,2,KP,0.044435646952822226,0.06484404855289488
40_22,120,2,KN,0.2133072408964706,0.28676103569400646
40_22,120,2,k-4,0.0416834517108712,0.068403161583802
40_22,120,3,k2,-0.01211882086331406,0.10701229618816063
40_22,120,3,k3,0.040285476691380905,0.46058100334161217
40_22,120,3,k4,0.04174662728698891,0.13080442642678478
40_22,120,3,k5,0.00059226012184424,0.001196562318389328
40_22,120,3,KS,0.02856270029542508,0.7639746491966448
40_22,120,3,KP,0.06290300813145487,0.7531056598975755
40_22,120,3,KN,0.03104188943609989,0.696938488909658
40_22,120,3,k-4,0.010184014185117402,0.40539515079145605
40_22,121,0,k2,-0.014326583342080037,0.10351023179763805
40_22,121,0,k3,0.02810390266037275,0.45959066385831565
40_22,121,0,k4,0.023411927996916916,0.1143597968637011
40_22,121,0,k5,0.0009948531898588563,0.0012759467726282388
40_22,121,0,KS,0.03283130809452067,0.7882838867051635
40_22,121,0,KP,0.08142276239400467,0.8029855912832423
40_22,121,0,KN,0.013489618437839171,0.6824152205853631
40_22,121,0,k-4,0.022968043518740305,0.4327921360119996
40_22,121,1,k2,0.11367265179805859,0.19015254206201157
40_22,121,1,k3,0.18733866422502574,0.2710867513961368
40_22,121,1,k4,0.19995996230549593,0.29602706213687907
40_22,121,1,k5,-0.0030372959303362973,0.009209121620233844
40_22,121,1,KS,0.041583081452522985,0.10807633022359986
40_22,121,1,KP,0.04413792856785391,0.06461048425881144
40_22,121,1,KN,0.21375003888667257,0.2873101731430918
40_22,121,1,k-4,0.04157730240792009,0.06831386334045705
40_22,121,2,k2,0.1136726517980586,0.1901525420620116
40_22,121,2,k3,0.18733866422502574,0.2710867513961368
40_22,121,2,k4,0.19995996230549595,0.2960270621368791
40_22,121,2,k5,-0.0030372959303362882,0.00920912162023385
40_22,121,2,KS,0.04158308145252299,0.10807633022359985
40_22,121,2,KP,0.04413792856785392,0.06461048425881144
40_22,121,2,KN,0.2137500388866725,0.2873101731430919
40_22,121,2,k-4,0.041577302407920104,0.06831386334045704
40_22,121,3,k2,-0.012057206404748,0.1060571158896844
40_22,121,3,k3,0.04004527745141616,0.4638876340616507
40_22,121,3,k4,0.041268196685126476,0.1301993271118693
40_22,121,3,k5,0.0005923936054234373,0.0011835092688364146
40_22,121,3,KS,0.028258401355574378,0.7649199418075228
40_22,121,3,KP,0.06279421571195835,0.7546177621593855
40_22,121,3,KN,0.03067108427554814,0.6790807070370073
40_22,121,3,k-4,0.010061476333939444,0.4081980107855128
40_22,122,0,k2,-0.0142598370784334,0.10271461946417548
40_22,122,0,k3,0.028021881196972704,0.4629324570890063
40_22,122,0,k4,0.023217525135737296,0.11395591023032947
40_22,122,0,k5,0.0009851544609715877,0.001260434721884141
40_22,122,0,KS,0.032428719039120625,0.7887446579728946
40_22,122,0,KP,0.08106331644306186,0.8037376411063368
40_22,122,0,KN,0.013386965665392507,0.6642574630371457
40_22,122,0,k-4,0.022672530562664415,0.4352193258333489
40_22,122,1,k2,0.11329220900726905,0.1897033326398516
40_22,122,1,k3,0.18765213197936859,0.2716240421193976
40_22,122,1,k4,0.20016615577800825,0.2964781642672262
40_22,122,1,k5,-0.0030485657811490483,0.009295942831464999
40_22,122,1,KS,0.04118494397628881,0.10773621638216546
40_22,122,1,KP,0.04385266533347893,0.0643803961996179
40_22,122,1,KN,0.21418680761513972,0.2878681482209229
40_22,122,1,k-4,0.041484638861030695,0.06822629293648008
40_22,122,2,k2,0.11329220900726908,0.1897033326398516
40_22,122,2,k3,0.1876521319793686,0.2716240421193976
40_22,122,2,k4,0.20016615577800828,0.29647816426722623
40_22,122,2,k5,-0.0030485657811490383,0.009295942831465002
40_22,122,2,KS,0.04118494397628883,0.10773621638216546
40_22,122,2,KP,0.04385266533347893,0.06438039619961787
40_22,122,2,KN,0.21418680761513967,0.2878681482209228
40_22,122,2,k-4,0.0414846388610307,0.06822629293648007
40_22,122,3,k2,-0.011998705487419792,0.10530246827954204
40_22,122,3,k3,0.039808457269685626,0.46703767550928016
40_22,122,3,k4,0.04079897165254677,0.12955843482301607
40_22,122,3,k5,0.0005919677992909132,0.0011707770454285607
40_22,122,3,KS,0.027948383341101234,0.7656107687646356
40_22,122,3,KP,0.06269064412266703,0.755937241241948
40_22,122,3,KN,0.03030721197929488,0.6615573051068108
40_22,122,3,k-4,0.009940991030779405,0.4108443060030812
40_22,123,0,k2,-0.014194713487116267,0.10211704545122072
40_22,123,0,k3,0.02793952598594464,0.4661000209568191
40_22,123,0,k4,0.02302407320122401,0.11349506470704754
40_22,123,0,k5,0.0009753421224888506,0.0012451795281804199
40_22,123,0,KS,0.03201988412103892,0.7889539738699479
40_22,123,0,KP,0.08071775922925607,0.8042945460508893
40_22,123,0,KN,0.013285405551092892,0.6464875169404596
40_22,123,0,k-4,0.02238114136285178,0.4374781581606596
40_22,123,1,k2,0.11291429832083631,0.18926173878135893
40_22,123,1,k3,0.1879634093114296,0.2721615740946624
40_22,123,1,k4,0.20036870302719775,0.29692054715220817
40_22,123,1,k5,-0.0030623907789396956,0.009383361115555381
40_22,123,1,KS,0.04079243392220952,0.10739059494529496
40_22,123,1,KP,0.04356833713859716,0.06415078993648933
40_22,123,1,KN,0.21462604272586736,0.28842281382510815
40_22,123,1,k-4,0.04139929879939803,0.06813886684157003
40_22,123,2,k2,0.11291429832083631,0.1892617387813589
40_22,123,2,k3,0.18796340931142963,0.27216157409466235
40_22,123,2,k4,0.20036870302719775,0.2969205471522082
40_22,123,2,k5,-0.0030623907789396844,0.00938336111555539
40_22,123,2,KS,0.040792433922209534,0.10739059494529493
40_22,123,2,KP,0.04356833713859715,0.06415078993648929
40_22,123,2,KN,0.21462604272586736,0.28842281382510815
40_22,123,2,k-4,0.04139929879939804,0.06813886684157001
40_22,123,3,k2,-0.011942679385683184,0.10473783690236392
40_22,123,3,k3,0.03957566745396776,0.47002597919766315
40_22,123,3,k4,0.04033866292693306,0.12887411481488326
40_22,123,3,k5,0.0005912783476362412,0.0011581921303834887
40_22,123,3,KS,0.027632659007504272,0.7660562211288324
40_22,123,3,KP,0.06259427306011658,0.7570624827571121
40_22,123,3,KN,0.029950565503134276,0.644392151129838
40_22,123,3,k-4,0.009822592910505084,0.41332915729632863
40_22,124,0,k2,-0.0141324391085696,0.10170931540478528
40_22,124,0,k3,0.02785791424290703,0.46909452553389713
40_22,124,0,k4,0.022832489763217282,0.11299112505224891
40_22,124,0,k5,0.0009664323403894071,0.001229830619785249
40_22,124,0,KS,0.03161094046542726,0.7889228175083911
40_22,124,0,KP,0.08038299080199067,0.8046636593192663
40_22,124,0,KN,0.013184884603761536,0.6291053667925272
40_22,124,0,k-4,0.022096442245814554,0.43957361630612907
40_22,124,1,k2,0.11255155649108305,0.1888326897553943
40_22,124,1,k3,0.18826988064412625,0.27270321546869947
40_22,124,1,k4,0.20058465006156895,0.2973689785545129
40_22,124,1,k5,-0.0030805064218801413,0.00947196067658668
40_22,124,1,KS,0.04041621864386126,0.10705492087582914
40_22,124,1,KP,0.043289410559835276,0.0639257574156945
40_22,124,1,KN,0.21506316750638624,0.2889746546521898
40_22,124,1,k-4,0.04130820390579428,0.06805149018452683
40_22,124,2,k2,0.11255155649108307,0.1888326897553943
40_22,124,2,k3,0.18826988064412628,0.2727032154686994
40_22,124,2,k4,0.20058465006156903,0.29736897855451294
40_22,124,2,k5,-0.003080506421880134,0.009471960676586687
40_22,124,2,KS,0.04041621864386127,0.10705492087582914
