output,time,parameter,S1,ST
CAOH,150,k2,0.017643739859167923,0.22229837854965248
CAOH,150,k3,0.02845405348280926,0.2649184929408776
CAOH,150,k4,0.019100088946396178,0.07197094536234626
CAOH,150,k5,1.4216756326632337e-05,0.0016761648639579286
CAOH,150,KS,0.027845126340589096,0.5795235095825855
CAOH,150,KP,0.08200854094983344,0.6566349854791861
CAOH,150,KN,0.021284941343009765,0.2949070669667494
CAOH,150,kmenos4,0.008589384127553376,0.36594217962656783
CAOH,151,k2,0.01705518167053703,0.2232606292823259
CAOH,151,k3,0.028229013151566368,0.2631587670503824
CAOH,151,k4,0.018912443189017435,0.07152734405300322
CAOH,151,k5,1.8893590589849168e-05,0.0016671182156880926
CAOH,151,KS,0.02727440911122314,0.5769658511957373
CAOH,151,KP,0.08333856898352672,0.6552817472574803
CAOH,151,KN,0.021031915119381905,0.2904516970812195
CAOH,151,kmenos4,0.00852451570190195,0.36438296090993644
CAOH,152,k2,0.016479988994571666,0.22419657832273224
CAOH,152,k3,0.028004269252630738,0.26136739534627673
CAOH,152,k4,0.018726706948298866,0.07108462750831036
CAOH,152,k5,2.3600594826037155e-05,0.0016584266352932218
CAOH,152,KS,0.026714691577098628,0.5743679828395868
CAOH,152,KP,0.08469932776945528,0.6538371159525427
CAOH,152,KN,0.020779985593265927,0.28606838307589944
CAOH,152,kmenos4,0.008460631625255571,0.3627392656889465
CAOH,153,k2,0.015917962132619614,0.2251069807887052
CAOH,153,k3,0.027779799386539263,0.2595454137428919
CAOH,153,k4,0.018542806826950486,0.07064321440307196
CAOH,153,k5,2.8285521010292707e-05,0.0016501229576757189
CAOH,153,KS,0.026165675426347054,0.5717314112989124
CAOH,153,KP,0.08608983253146983,0.6523015382711375
CAOH,153,KN,0.020528994874377173,0.2817577107413883
CAOH,153,kmenos4,0.008397738565654738,0.3610137790210719
CAOH,154,k2,0.015369153870225456,0.22598996479725983
CAOH,154,k3,0.02755555246364742,0.2576926458603655
CAOH,154,k4,0.018360691814407856,0.07020302221980416
CAOH,154,k5,3.2924595197033626e-05,0.0016421870733457674
CAOH,154,KS,0.025627017329924565,0.5690565378867406
CAOH,154,KP,0.08750959049625144,0.6506726915295555
CAOH,154,KN,0.020279177804257715,0.2775175068592077
CAOH,154,kmenos4,0.008335787002569615,0.3592066250264007
CAOH,155,k2,0.014833498311665019,0.22684437939027904
CAOH,155,k3,0.02733170063561917,0.2558107969014843
CAOH,155,k4,0.01818028837968524,0.06976391463612876
CAOH,155,k5,3.754805766365991e-05,0.0016346418258934162
CAOH,155,KS,0.0250988337598204,0.5663454826103904
CAOH,155,KP,0.08895832485011294,0.648949342190392
CAOH,155,KN,0.020030502375463468,0.273347044477461
CAOH,155,kmenos4,0.008274781991470944,0.3573196535815773
CAOH,156,k2,0.014310861057083185,0.22767013228042673
CAOH,156,k3,0.027108237280042646,0.2538992108310402
CAOH,156,k4,0.018001626010251213,0.06932615799627244
CAOH,156,k5,4.215738676679849e-05,0.0016275087917940884
CAOH,156,KS,0.024580610490978486,0.5635975936718306
CAOH,156,KP,0.09043455138664436,0.6471300625103623
CAOH,156,KN,0.019783066672965234,0.2692447149400085
CAOH,156,kmenos4,0.00821466998889756,0.35535336402248113
CAOH,157,k2,0.013801096082781303,0.2284660444599542
CAOH,157,k3,0.026885097313533817,0.25195832885221675
CAOH,157,k4,0.017824368696141863,0.06888968313090878
CAOH,157,k5,4.672328062073928e-05,0.0016206923888486184
CAOH,157,KS,0.024072249834303866,0.5608147556834543
CAOH,157,KP,0.09193818700327376,0.6452143036301098
CAOH,157,KN,0.019536839641122447,0.26520941390581215
CAOH,157,kmenos4,0.008155393154275313,0.3533099149479923
CAOH,158,k2,0.013303928892167116,0.22923212056362416
CAOH,158,k3,0.02666243335519639,0.249988285961557
CAOH,158,k4,0.01764845090323195,0.068453905783964
CAOH,158,k5,5.1200207893364054e-05,0.0016143164241426203
CAOH,158,KS,0.023573344445543678,0.5579974641686224
CAOH,158,KP,0.0934682407726513,0.6432002725608394
CAOH,158,KN,0.019291797197114772,0.2612401240189016
CAOH,158,kmenos4,0.008096923113020646,0.35118956299767623
CAOH,159,k2,0.012819405598348174,0.2299668526449056
CAOH,159,k3,0.026440277287019868,0.24799057031337504
CAOH,159,k4,0.017474005253447403,0.06801937677795092
CAOH,159,k5,5.574157480975827e-05,0.0016083170147838787
CAOH,159,KS,0.023083919040174455,0.5551471173015909
CAOH,159,KP,0.09502390147066679,0.6410877316242234
CAOH,159,KN,0.019048206705617583,0.2573356239292699
CAOH,159,kmenos4,0.008039180381603941,0.3489946811007463
CAOH,160,k2,0.012347288671106382,0.23067080049126631
CAOH,160,k3,0.02621848131463121,0.24596460591569078
CAOH,160,k4,0.01730101664121653,0.06758578535037353
CAOH,160,k5,6.016538562051042e-05,0.0016026670968480124
CAOH,160,KS,0.022603497204877938,0.552263393448874
CAOH,160,KP,0.09660410246560552,0.6388751628157205
CAOH,160,KN,0.01880601536879067,0.2534948332140566
CAOH,160,kmenos4,0.007982072709894698,0.34672578493152056
CAOH,161,k2,0.011887567374185762,0.23134279767434832
CAOH,161,k3,0.025997185438761287,0.24391115392673557
CAOH,161,k4,0.017129386238163888,0.06715299005190582
CAOH,161,k5,6.45519625989394e-05,0.001597419721233346
CAOH,161,KS,0.022132120676409257,0.5493475961072918
CAOH,161,KP,0.09820833312284559,0.6365619531144221
CAOH,161,KN,0.018565311287959,0.2497164198707408
CAOH,161,kmenos4,0.007925646590341624,0.3443844254291783
CAOH,162,k2,0.011439973362614446,0.23198337234809083
CAOH,162,k3,0.025776361714309266,0.2418302266951433
CAOH,162,k4,0.016958811475329474,0.0667208277127745
CAOH,162,k5,6.890279572953735e-05,0.0015925542493541577
CAOH,162,KS,0.021669241551879867,0.5464006884372711
CAOH,162,KP,0.09983544800384332,0.634146404079964
CAOH,162,KN,0.018326051270135663,0.24599961927455571
CAOH,162,kmenos4,0.007869890587142521,0.3419720891312323
CAOH,163,k2,0.011004305608451448,0.2325917237835223
CAOH,163,k3,0.025556029383152077,0.2397221116561595
CAOH,163,k4,0.01678939811237466,0.06628912748407773
CAOH,163,k5,7.317090531573714e-05,0.0015880274954195531
CAOH,163,KS,0.021214963928545206,0.5434229297383644
CAOH,163,KP,0.10148444674380608,0.6316284380894502
CAOH,163,KN,0.018088298252483998,0.24234247855876123
CAOH,163,kmenos4,0.007814786179850028,0.3394900147653284
CAOH,164,k2,0.010580487081982115,0.23316757359443296
CAOH,164,k3,0.025336061203442478,0.23758695324013893
CAOH,164,k4,0.016621143341185533,0.06585823561715172
CAOH,164,k5,7.730950576752392e-05,0.0015838602267244097
CAOH,164,KS,0.020768973018097128,0.5404157084190288
CAOH,164,KP,0.10315406988843885,0.6290073331579006
CAOH,164,KN,0.01785199493003733,0.23874407238651055
CAOH,164,kmenos4,0.007760111946648683,0.33693982661830174
CAOH,165,k2,0.010168384054640283,0.233710602096065
CAOH,165,k3,0.025116790221174152,0.23542557117231497
CAOH,165,k4,0.016453997064297805,0.06542774010462848
CAOH,165,k5,8.152044401313254e-05,0.001580055880956276
CAOH,165,KS,0.020331114011851056,0.5373785815985851
CAOH,165,KP,0.10484374129843792,0.6262819596087751
CAOH,165,KN,0.017617357398977008,0.23520423773754184
CAOH,165,kmenos4,0.007705830378083949,0.3343226128545285
CAOH,166,k2,0.009767776737850281,0.23422084255183614
CAOH,166,k3,0.024898219242717096,0.2332380928809257
CAOH,166,k4,0.016287784986083385,0.06499731209347753
CAOH,166,k5,8.570143142324367e-05,0.0015766074194969422
CAOH,166,KS,0.01990115875849446,0.5343132656163389
CAOH,166,KP,0.10655194964784165,0.6234521742365892
CAOH,166,KN,0.017384352061554153,0.23172111844329865
CAOH,166,kmenos4,0.007651972713688248,0.3316399068793116
CAOH,167,k2,0.009378465494851445,0.2346981165378268
CAOH,167,k3,0.02467999532559369,0.2310247226689954
CAOH,167,k4,0.016122416817466192,0.06456714783366559
CAOH,167,k5,8.973331031048749e-05,0.0015734893479440874
CAOH,167,KS,0.019478853176990246,0.5312194555599871
CAOH,167,KP,0.10827771485712895,0.6205173946466923
CAOH,167,KN,0.017152909535660617,0.2282935128991619
CAOH,167,kmenos4,0.007598547973704887,0.3288935563252762
CAOH,168,k2,0.009000290337646289,0.23514242961296028
CAOH,168,k3,0.024462297005080364,0.22878591012852667
CAOH,168,k4,0.01595797785590308,0.06413700557780141
CAOH,168,k5,9.377431294103422e-05,0.0015706690414940784
CAOH,168,KS,0.019063994947392162,0.5280985955769709
CAOH,168,KP,0.11001975962981236,0.6174774785290731
CAOH,168,KN,0.01692325063576896,0.22491998823724613
CAOH,168,kmenos4,0.007545664466737523,0.3260847031879693
CAOH,169,k2,0.008632849377684512,0.2355528064015309
CAOH,169,k3,0.024244939556906767,0.22652198921372432
CAOH,169,k4,0.015794201722642693,0.06370673515760579
CAOH,169,k5,9.77264627844268e-05,0.0015681829348281788
CAOH,169,KS,0.01865631963203017,0.5249505788751614
CAOH,169,KP,0.11177699540030574,0.614332571063205
CAOH,169,KN,0.016695217046846667,0.2216003192161697
CAOH,169,kmenos4,0.007493038869060713,0.32321531868203857
CAOH,170,k2,0.008275914682782238,0.23592993087277017
CAOH,170,k3,0.024027935021239153,0.22423338074324894
CAOH,170,k4,0.015631182081488067,0.06327597012433235
CAOH,170,k5,0.00010155906774047142,0.0015659986431022068
CAOH,170,KS,0.018255685667087507,0.5217770834093554
CAOH,170,KP,0.11354795757633353,0.6110821556423802
CAOH,170,KN,0.016468766104427286,0.21833287181781869
CAOH,170,kmenos4,0.007440808502018948,0.32028684496746307
CAOH,171,k2,0.007929261504228161,0.23627297553821155
CAOH,171,k3,0.023811308552252535,0.22191952062501394
CAOH,171,k4,0.015468668647545933,0.06284465721487463
CAOH,171,k5,0.00010525981069033432,0.001564075406218218
CAOH,171,KS,0.0178618381107331,0.5185769018012809
CAOH,171,KP,0.11533127574378371,0.6077265646167113
CAOH,171,KN,0.016243884280983088,0.2151163785354344
CAOH,171,kmenos4,0.007388809963318523,0.3173006064286455
CAOH,172,k2,0.007592634634758966,0.23658289046409262
CAOH,172,k3,0.023595066609407456,0.21958228911723165
CAOH,172,k4,0.0153066913382608,0.06241292477249613
CAOH,172,k5,0.00010891295182367907,0.0015624757118356102
CAOH,172,KS,0.01747473973981292,0.5153527798129535
CAOH,172,KP,0.11712560205084978,0.6042654871158833
CAOH,172,KN,0.016020732430265996,0.21194967668999343
CAOH,172,kmenos4,0.007336898432946136,0.31425888774974936
CAOH,173,k2,0.0072658139977602385,0.23685820189073836
CAOH,173,k3,0.023379077748745942,0.2172213282636852
CAOH,173,k4,0.01514522520074959,0.061980450581642754
CAOH,173,k5,0.00011241340671848457,0.001561082844782042
CAOH,173,KS,0.017094012662296078,0.5121030471222868
CAOH,173,KP,0.1189295976792772,0.6006991618292363
CAOH,173,KN,0.01579916598821413,0.2088320798295091
CAOH,173,kmenos4,0.0072848832386771456,0.3111628209528162
CAOH,174,k2,0.006948604054257593,0.23709969801256345
CAOH,174,k3,0.023163429004021453,0.21483764561084595
CAOH,174,k4,0.014984215206710562,0.061546786892368636
CAOH,174,k5,0.00011583315503406188,0.0015599612586512162
CAOH,174,KS,0.0167195771846659,0.508829866226305
CAOH,174,KP,0.12074217155569934,0.5970287487750335
CAOH,174,KN,0.015579246339627774,0.2057623486493232
CAOH,174,kmenos4,0.00723292243444404,0.3080147255411614
CAOH,175,k2,0.006640823337339371,0.2373076536103045
CAOH,175,k3,0.022948039133568396,0.2124315068760444
CAOH,175,k4,0.014823563763747627,0.061112292322628214
CAOH,175,k5,0.00011917654570386896,0.001559081042845023
CAOH,175,KS,0.016351302950503497,0.5055335818109723
CAOH,175,KP,0.12256191611726602,0.593254784372799
CAOH,175,KN,0.015361004545742858,0.20273928783168468
CAOH,175,kmenos4,0.007181189255916477,0.3048163212115606
CAOH,176,k2,0.006342418118681341,0.237481364143999
CAOH,176,k3,0.022733032008636092,0.21000401924757406
CAOH,176,k4,0.014663330546578618,0.06067664287445853
CAOH,176,k5,0.00012248611867125635,0.0015583818839400093
CAOH,176,KS,0.015989101248663897,0.5022145131654432
CAOH,176,KP,0.1243872296235275,0.5893785961296644
CAOH,176,KN,0.015144527127189273,0.1997627603995513
CAOH,176,kmenos4,0.007129639735602326,0.30156926986138094
CAOH,177,k2,0.006053104497972782,0.23762023811107666
CAOH,177,k3,0.022518304548092036,0.20755489079702025
CAOH,177,k4,0.014503390968986856,0.06023961931895244
CAOH,177,k5,0.00012577440227429132,0.001557958636113456
CAOH,177,KS,0.015632816567123977,0.49887325793269777
CAOH,177,KP,0.12621624560560224,0.5854005630282159
CAOH,177,KN,0.014929780689977246,0.1968310945805933
CAOH,177,kmenos4,0.007078086304408693,0.29827576207742235
CAOH,178,k2,0.00577271392536666,0.23772583780288534
CAOH,178,k3,0.0223038447788461,0.20508630328650038
CAOH,178,k4,0.014343718745282131,0.05980152456277211
CAOH,178,k5,0.00012889730845317345,0.0015576271028959225
CAOH,178,KS,0.015282367103694497,0.4955107271027716
CAOH,178,KP,0.1280485712475735,0.5813228039957445
CAOH,178,KN,0.014716685606505265,0.1939437674095599
CAOH,178,kmenos4,0.007026467953551256,0.2949376755672097
CAOH,179,k2,0.00550115512917778,0.23779715264104925
CAOH,179,k3,0.022089701289380256,0.20259800712523637
CAOH,179,k4,0.014184300128899282,0.059361820275851664
CAOH,179,k5,0.00013200342254957433,0.0015575291673757205
CAOH,179,KS,0.014937584566731188,0.49212686051086046
CAOH,179,KP,0.12988171172649898,0.5771457768191691
CAOH,179,KN,0.014505337382830115,0.19109949866280954
CAOH,179,kmenos4,0.006974732003282116,0.2915570355060922
CAOH,180,k2,0.005238141592098007,0.2378343405834371
CAOH,180,k3,0.02187584177029799,0.20009106012287114
CAOH,180,k4,0.014024991003901829,0.05892088988283641
CAOH,180,k5,0.00013507272613000974,0.0015575665414850474
CAOH,180,KS,0.014598444151631583,0.48872260161615005
CAOH,180,KP,0.13171461282588906,0.572871199703688
CAOH,180,KN,0.014295655153547804,0.1882982322997915
CAOH,180,kmenos4,0.0069228632317414355,0.2881356114947014
CAOH,181,k2,0.004983581987039075,0.2378372789071336
CAOH,181,k3,0.021662230923444506,0.19756650026577452
CAOH,181,k4,0.013865863015125149,0.05847820230193912
CAOH,181,k5,0.00013793761605533219,0.0015577751043532103
CAOH,181,KS,0.01426479928059717,0.4852990508906558
CAOH,181,KP,0.1335461957910685,0.5685009383222305
CAOH,181,KN,0.014087586213693415,0.1855385716366116
CAOH,181,kmenos4,0.00687090766933059,0.2846761320516404
CAOH,182,k2,0.004737380037268515,0.23780613579317852
CAOH,182,k3,0.021448925812779154,0.19502559379189813
CAOH,182,k4,0.013706957582115889,0.05803406471772763
CAOH,182,k5,0.00014079077672512534,0.0015580959497808711
CAOH,182,KS,0.013936707132603561,0.48185610726051165
CAOH,182,KP,0.13537461192735825,0.5640358929066703
CAOH,182,KN,0.01388144577061636,0.18281983399649882
CAOH,182,kmenos4,0.006819001707906555,0.28118017730529016
CAOH,183,k2,0.004499164211568725,0.23774082570876376
CAOH,183,k3,0.02123584073644316,0.19246885380965373
CAOH,183,k4,0.013548124690800377,0.057588061297317104
CAOH,183,k5,0.00014346136415273916,0.0015585265809095455
CAOH,183,KS,0.013613887353239158,0.47839463661846615
CAOH,183,KP,0.13719798518964654,0.5594792738419871
CAOH,183,KN,0.013677021601054433,0.18014100702770305
CAOH,183,kmenos4,0.00676700504782365,0.2776501562051154
CAOH,184,k2,0.004268842482529681,0.23764145612233423
CAOH,184,k3,0.021023109677591117,0.1898976192401127
CAOH,184,k4,0.01338943120153895,0.05714042677033738
CAOH,184,k5,0.0001459695163749795,0.001559069546409591
CAOH,184,KS,0.013296300808069511,0.47491536252316724
CAOH,184,KP,0.13901590274981102,0.5548322742665412
CAOH,184,KN,0.01347445507291071,0.1775020227423222
CAOH,184,kmenos4,0.006714940726534485,0.2740879518508541
CAOH,185,k2,0.004046215465572472,0.23750702198651416
CAOH,185,k3,0.020810443755814655,0.1873126729076093
CAOH,185,k4,0.013230817395895452,0.056691120592829436
CAOH,185,k5,0.0001483959620429759,0.0015596985767668773
CAOH,185,KS,0.012983826510439224,0.47141768110094273
CAOH,185,KP,0.1408259138480318,0.5500965633617729
CAOH,185,KN,0.013273601569325973,0.17490131008659784
CAOH,185,kmenos4,0.006662513027490831,0.27049596232772316
CAOH,186,k2,0.0038310618515460873,0.23733891537647897
CAOH,186,k3,0.02059810256683948,0.18471573821856468
CAOH,186,k4,0.013072297906023588,0.05623987356306303
CAOH,186,k5,0.00015069189727581468,0.0015603916172284087
CAOH,186,KS,0.012676461099190186,0.4679040528363018
CAOH,186,KP,0.14262645850414615,0.5452758727408765
CAOH,186,KN,0.01307447759434483,0.17233842775788452
CAOH,186,kmenos4,0.006609835481096494,0.26687667844015694
CAOH,187,k2,0.0036232083712775345,0.23713609477444622
CAOH,187,k3,0.02038597833174741,0.1821072377398152
CAOH,187,k4,0.012913837904126433,0.055787047890734985
CAOH,187,k5,0.00015293811378229753,0.0015611418661297162
CAOH,187,KS,0.012374087193697841,0.46437373289100575
CAOH,187,KP,0.14441658849106004,0.5403710269950729
CAOH,187,KN,0.012877078594557688,0.1698129303227931
CAOH,187,kmenos4,0.006557062831435687,0.26323195052550274
CAOH,188,k2,0.0034225259880490007,0.23689867029014358
CAOH,188,k3,0.020174095900912892,0.17948918224571953
CAOH,188,k4,0.01275539783439208,0.055332295566090955
CAOH,188,k5,0.0001550778793148561,0.0015619516388167796
CAOH,188,KS,0.0120766353206345,0.46082781509034687
CAOH,188,KP,0.14619455012729107,0.5353853494291111
CAOH,188,KN,0.01268150075263911,0.1673238763804569
CAOH,188,kmenos4,0.006504200701303422,0.25956426221207146
CAOH,189,k2,0.0032287847343815492,0.23662716814957627
CAOH,189,k3,0.019962408901821778,0.17686268210447512
CAOH,189,k4,0.01259705021937164,0.0548757071497282
CAOH,189,k5,0.00015708551174202119,0.001562788162145358
CAOH,189,KS,0.011784060506721532,0.4572662134530134
CAOH,189,KP,0.14795863866402845,0.5303210920775647
CAOH,189,KN,0.012487732833843863,0.16487041827253548
CAOH,189,kmenos4,0.006451113942539379,0.25587588385178744
CAOH,190,k2,0.003041907456622365,0.23632055398324067
CAOH,190,k3,0.019751021905683865,0.17422880709542396
CAOH,190,k4,0.012438780415743167,0.05441708897703596
CAOH,190,k5,0.00015900076473971084,0.0015636212619572097
CAOH,190,KS,0.011496278572824661,0.45368995187001754
CAOH,190,KP,0.14970784647945654,0.5251814275989652
CAOH,190,KN,0.012295855578775985,0.16245209510331565
CAOH,190,kmenos4,0.006397717003353103,0.2521691853349068
CAOH,191,k2,0.0028616594561964737,0.23597920519671992
CAOH,191,k3,0.019539909570416132,0.17158894958705992
CAOH,191,k4,0.012280606641933214,0.05395701054375776
CAOH,191,k5,0.00016075002680776475,0.0015644663175474573
CAOH,191,KS,0.01121339262006775,0.4500994746818894
CAOH,191,KP,0.15144025199431146,0.5199678681350132
CAOH,191,KN,0.012105787568141547,0.16006855909363707
CAOH,191,kmenos4,0.006344082056213986,0.2484465021247172
CAOH,192,k2,0.0026879103059333,0.2356030627372813
CAOH,192,k3,0.01932915116182567,0.16894478209615935
CAOH,192,k4,0.012122428816719509,0.05349518521546448
CAOH,192,k5,0.00016243901957922914,0.0015652740358757424
CAOH,192,KS,0.010935244061098937,0.44649551863533476
CAOH,192,KP,0.15315419176082268,0.5146846287768131
CAOH,192,KN,0.011917539190139525,0.1577186900221721
CAOH,192,kmenos4,0.0062902833749556636,0.24470997144201598
CAOH,193,k2,0.002520526234967104,0.2351926981539911
CAOH,193,k3,0.019118697985486266,0.16629768391990696
CAOH,193,k4,0.011964424069513533,0.053031489641863605
CAOH,193,k5,0.00016403561510437885,0.0015660479997788865
CAOH,193,KS,0.010661834618997291,0.442878452245298
CAOH,193,KP,0.15484899506328087,0.5093347380632111
CAOH,193,KN,0.011731194979232707,0.15540245205451994
CAOH,193,kmenos4,0.0062363574350674834,0.24096204381807607
CAOH,194,k2,0.002359373395596092,0.23474749371718973
CAOH,194,k3,0.018908576790925117,0.1636492578280115
CAOH,194,k4,0.011806541955814176,0.05256621519044962
CAOH,194,k5,0.00016548631848896435,0.0015667977353840772
CAOH,194,KS,0.010393146943995759,0.4392490707470464
CAOH,194,KP,0.1565223563256283,0.5039199978775036
CAOH,194,KN,0.011546666286532364,0.15311952756227132
CAOH,194,kmenos4,0.006182050966460652,0.23720536073704424
CAOH,195,k2,0.002204279253117574,0.23426755317195755
CAOH,195,k3,0.01869900026223774,0.16100094146746316
